idenccc,ordentra,nuts1,cnace,estrato2,control,mercado,regulacion,sexo,tipopais,cno1,responsa,estu,anoanti,mesanti,tipojor,tipocon,fijodism,fijodisd,val,van,puentes,jap,jsp1,jsp2,hextra,drelabm,siespm1,dsiespm1,siespm2,dsiespm2,salbase,extraorm,phextra,comsal,comsaltt,irpfmes,cotiza,base,drelabam,drelabad,siespa1,dsiespa1,siespa2,dsiespa2,siespa3,dsiespa3,siespa4,dsiespa4,retrinoin,retriin,gextra,vespnoin,vespin,anos2,factotal,diasmes,diasrelaba,diasano,salmes,salmor,salneto,salanual,salaor,jmp1,salhora,treatment,outcome
00003358,11,1,Q0,3,1,1,5,6,1,B0,0,6,2,0,1,2,0,0,0,30,6,1645,37,30,0,31,1,27,6,0,2624.55,0,0,0,0,464.72,190.13,2994.19,12,0,1,80,6,0,6,0,6,0,26573.8,7834.19,2913.44,0,0,03,37.04,31,365,365,2624.55,2624.55,1969.7,34407.99,31494.55,163.125,16.0891954022989,1,1969.7
00003358,12,1,Q0,3,1,1,5,1,1,B0,0,6,1,10,1,2,0,0,0,30,6,1645,37,30,0,31,1,18,6,0,2926.72,0,0,0,0,535,188.32,2965.74,12,0,1,73,6,0,6,0,6,0,32039.82,6080.48,2999.62,0,0,05,37.04,31,365,365,2926.72,2926.72,2203.4,38120.3,35120.68,163.125,17.9415785440613,1,2203.4
00003358,16,1,Q0,3,1,1,5,6,1,B0,0,6,0,10,1,2,0,0,0,30,6,1645,37,30,0,31,1,31,6,0,3030.34,0,0,0,0,360.51,239.48,3771.3,12,0,1,161,6,0,6,0,6,0,25617.65,13660.16,2913.74,0,0,03,37.04,31,365,365,3030.34,3030.34,2430.35,39277.81,36364.07,163.125,18.5767969348659,1,2430.35
00003358,18,1,Q0,3,1,1,5,6,1,B0,0,6,1,0,1,2,0,0,0,30,6,1645,37,30,0,31,1,2,6,0,2641.77,0,0,0,0,476.37,200.53,3157.97,12,0,1,22,6,0,6,0,6,0,33531.79,967.89,2798.43,0,0,02,37.04,31,365,365,2641.77,2641.77,1964.87,34499.68,31701.25,163.125,16.1947586206897,1,1964.87
00003358,19,1,Q0,3,1,1,5,1,1,B0,0,6,1,8,1,2,0,0,0,30,6,1645,37,30,0,31,6,0,6,0,1071.06,0,0,1836.17,0,564.87,211.3,3227.6,12,0,1,80,6,0,6,0,6,0,36239.15,636.17,2949.5,0,0,04,37.04,31,365,365,2907.23,2907.23,2131.06,36875.32,33925.82,163.125,17.8220996168582,1,2131.06
00003358,20,1,Q0,3,1,1,5,6,1,B0,0,6,2,6,1,2,0,0,0,30,6,1645,37,30,0,31,6,0,6,0,1071.06,0,0,1773.47,138.88,590.82,205.03,3228.78,12,0,1,8,6,0,6,0,6,0,38209.23,546.07,2917.57,0,0,03,37.04,31,365,365,2844.53,2844.53,2048.68,38755.3,35837.73,163.125,17.4377318007663,1,2048.68
00003427,02,1,Q0,3,1,1,5,6,1,B0,0,6,11,6,1,1,0,0,0,30,6,1645,37,30,0,31,6,0,6,0,1071.06,0,0,1772.42,0,519.22,153.61,3200.18,12,0,1,15,6,0,6,0,6,0,38411.33,733.35,3243.94,0,0,04,34.48,31,365,365,2843.48,2843.48,2170.65,39144.68,35900.74,163.125,17.4312950191571,1,2170.65
00003427,04,1,Q0,3,1,1,5,1,1,B0,0,6,16,0,1,1,0,0,0,30,6,1645,37,30,0,31,6,0,6,0,1238.68,0,0,2765.98,0,957.51,198.69,4139.4,12,0,6,0,6,0,6,0,6,0,54040.38,0,4446.8,0,0,06,34.48,31,365,365,4004.66,4004.66,2848.46,54040.38,49593.58,163.125,24.5496398467433,1,2848.46
00003427,09,1,Q0,3,1,1,5,6,1,H0,0,6,11,0,1,1,0,0,0,30,6,1645,37,30,0,31,6,0,6,0,669.3,0,0,1390.71,395.7,310.24,110.8,2308.35,12,0,1,7,6,0,6,0,6,0,27819.03,221.21,2353.06,0,0,04,34.48,31,365,365,2060.01,2060.01,1638.97,28040.24,25687.18,163.125,12.6284137931035,1,1638.97
00003427,13,1,Q0,3,1,1,5,6,1,B0,0,6,16,0,1,1,0,0,0,30,6,1645,37,30,0,31,1,31,6,0,3494.52,0,0,0,0,742.6,238.82,3760.87,12,0,1,293,6,0,6,0,6,0,19847.03,25446.58,3359.42,0,0,06,34.48,31,365,365,3494.52,3494.52,2513.1,45293.61,41934.19,163.125,21.4223448275862,1,2513.1
00003427,22,1,Q0,3,1,1,5,1,1,B0,0,6,13,0,1,1,0,0,0,30,6,1645,37,30,0,31,6,0,6,0,1071.06,0,0,1849.93,0,634.28,182.41,3799.81,12,0,6,0,6,0,6,0,6,0,40107.74,0,3301.06,0,0,05,34.48,31,365,365,2920.99,2920.99,2104.3,40107.74,36806.68,163.125,17.9064521072797,1,2104.3
00003427,24,1,Q0,3,1,1,5,6,1,B0,0,6,16,0,1,1,0,0,0,30,6,1645,37,30,0,31,6,0,6,0,1071.06,0,0,2315.92,0,747.51,180.52,3760.87,12,0,1,21,6,0,6,0,6,0,44726.35,1392.54,3529.49,0,0,06,34.48,31,365,365,3386.98,3386.98,2458.95,46118.89,42589.4,163.125,20.7630957854406,1,2458.95
00003888,01,1,Q0,1,2,1,2,1,1,B0,0,6,2,1,1,1,0,0,0,30,0,1840,40,0,0,31,6,0,6,0,1440.4,0,0,0,0,137.56,100.35,1629.3,12,0,6,0,6,0,6,0,6,0,17407.68,0,0,0,0,02,797.2,31,365,365,1440.4,1440.4,1202.49,17407.68,17407.68,174,8.27816091954023,0,1202.49
00004116,05,1,Q0,3,1,1,5,6,1,B0,0,6,25,0,1,1,0,0,22,0,0,1512,35,0,0,31,6,0,6,0,836.56,0,0,1351.2,207.56,353.54,160.56,2528.58,12,0,1,8,6,0,6,0,6,0,37724.69,635.46,4931.62,0,0,05,22.41,31,365,365,2187.76,2187.76,1673.66,38360.15,33428.53,152.25,14.3695238095238,1,1673.66
00004116,07,1,Q0,3,1,1,5,1,1,B0,0,6,17,0,1,2,0,0,22,0,0,1542,35,0,0,31,6,0,6,0,1045.7,0,0,1833.68,479.93,543.05,209.09,3292.77,12,0,6,0,6,0,6,0,6,0,39761.1,0,4997.19,0,0,04,22.41,31,365,365,2879.38,2879.38,2127.24,39761.1,34763.91,152.25,18.912183908046,1,2127.24
00004116,13,1,Q0,3,1,1,5,6,1,B0,1,6,18,0,1,1,0,0,22,0,0,1512,35,0,0,31,6,0,6,0,836.56,0,0,1433.09,284.01,381.07,165.13,2600.36,12,0,1,58,6,0,1,365,6,0,28687.52,3403.57,3997.76,0,0,04,22.41,31,365,365,2269.65,2269.65,1723.45,32091.09,28093.33,152.25,14.9073891625616,1,1723.45
00004116,17,1,Q0,3,1,1,5,6,1,B0,1,6,19,0,1,1,0,0,22,0,0,1512,35,0,0,31,6,0,6,0,1045.7,0,0,2816.49,790.76,833.46,262.85,4139.4,12,0,1,8,6,0,6,0,6,0,51372.29,652.33,5565.42,0,0,05,22.41,31,365,365,3862.19,3862.19,2765.88,52024.62,46459.2,152.25,25.3674220032841,1,2765.88
00004116,18,1,Q0,3,1,1,5,6,1,B0,0,6,18,0,1,1,0,0,22,0,0,1512,35,0,0,31,6,0,6,0,836.56,0,0,2008.03,574.96,487.85,201.64,3175.3,12,0,1,7,6,0,1,365,6,0,33708.21,438.9,3997.76,0,0,04,22.41,31,365,365,2844.59,2844.59,2155.1,34147.11,30149.35,152.25,18.6836781609195,1,2155.1
00004327,03,1,Q0,2,2,1,2,1,1,B0,0,6,0,5,2,2,0,0,0,30,0,1200,25,0,0,31,6,0,6,0,864.24,0,0,208.32,0,25.77,60.57,1288.62,5,6,6,0,6,0,6,0,6,0,6667.16,0,0,0,0,02,49.2,31,158.1,158.1,1072.56,1072.56,986.22,15392.2416192283,15392.2416192283,108.75,9.86262068965517,0,986.22
00004327,07,1,Q0,2,2,1,2,1,1,B0,1,6,14,3,1,1,0,0,0,30,0,1792,40,0,0,31,6,0,6,0,1152.32,0,0,900.45,40,304.37,112.73,2398.47,12,0,1,26,6,0,6,0,6,0,14041.3,7441.68,0,0,0,04,49.2,31,365,365,2052.77,2052.77,1635.67,21482.98,21482.98,174,11.7975287356322,0,1635.67
00004327,08,1,Q0,2,2,1,2,1,1,B0,1,6,1,0,1,1,0,0,0,30,0,1792,40,0,0,31,6,0,6,0,1152.32,0,0,862.08,40,180.83,108.22,2302.48,12,0,1,8,6,0,6,0,6,0,13896.45,6869.45,0,0,0,03,49.2,31,365,365,2014.4,2014.4,1725.35,20765.9,20765.9,174,11.5770114942529,0,1725.35
00004850,01,1,Q0,1,2,1,2,6,1,F0,0,6,3,0,1,1,0,0,0,30,0,1741,40,0,0,31,6,0,6,0,994.39,0,0,682.17,0,204.37,123.08,1938.31,12,0,1,11,6,0,6,0,6,0,19021.56,421.41,0,0,0,03,128.86,31,365,365,1676.56,1676.56,1349.11,19442.97,19442.97,174,9.63540229885057,0,1349.11
00004850,04,1,Q0,1,2,1,2,6,1,B0,0,6,0,11,2,1,0,0,0,30,0,217,5,0,0,31,6,0,6,0,175.5,0,0,157.65,0,12,21.15,333.15,12,0,1,28,6,0,6,0,6,0,4664.1,109.75,0,0,0,04,128.86,31,365,365,333.15,333.15,300,4773.85,4773.85,21.75,15.3172413793103,0,300
00005111,02,1,Q0,1,2,1,1,6,1,C0,0,6,14,10,1,1,0,0,25,0,0,1729,38,30,0,31,6,0,6,0,1330,0,0,524.37,0,259.61,136.6,2151.23,12,0,1,4,6,0,6,0,6,0,26664.1,178.36,2992.45,0,0,05,76.67,31,365,365,1854.37,1854.37,1458.16,26842.46,23850.01,167.475,11.0725182863114,0,1458.16
00005170,01,1,Q0,2,2,2,1,6,1,C0,0,6,0,5,2,1,0,0,0,30,0,950,21,0,0,31,6,0,6,0,889.14,921.34,0,0,0,62.24,83.13,1265.8,6,0,6,0,6,0,6,0,6,0,7714.64,0,1044.74,0,0,03,23.21,31,182.52,182.52,1810.48,889.14,1665.11,15427.5893052816,13338.3382642998,91.35,19.8191570881226,0,1665.11
00005170,11,1,Q0,2,2,2,1,6,1,B0,0,6,1,7,1,1,0,0,0,30,0,1792,40,0,0,31,6,0,6,0,1332.51,0,0,169.93,19.93,207.34,111.1,1749.53,12,0,6,0,6,0,6,0,6,0,20712.54,0,2793.74,0,0,03,23.21,31,365,365,1502.44,1502.44,1184,20712.54,17918.8,174,8.63471264367816,0,1184
00005255,02,1,Q0,1,2,1,1,6,1,H0,0,6,3,2,2,1,0,0,30,0,0,896,20,0,0,31,6,0,6,0,729.86,0,0,0,0,14.6,46.35,729.86,12,0,1,11,6,0,6,0,6,0,8390.38,201,0,0,0,03,19.31,31,365,365,729.86,729.86,668.91,8591.38,8591.38,87,8.38919540229885,0,668.91
00005519,06,1,Q0,2,2,1,2,6,1,C0,0,6,0,9,1,1,0,0,24,0,0,1758,38,30,0,31,6,0,6,0,1878.57,0,0,135.3,0,293.62,109.37,2326.97,11,0,6,0,6,0,6,0,6,0,22917.24,0,3068.33,0,0,04,25.09,31,334.62,334.62,2013.87,2013.87,1610.88,24997.8859601937,21650.983653099,167.475,12.0248992386923,0,1610.88
00005736,02,1,Q0,3,1,1,5,6,1,B0,0,6,11,5,1,1,0,0,0,34,0,1645,37,30,0,31,6,0,6,0,1071.06,0,0,1398,272.78,738.25,167.92,3572.76,12,0,6,0,6,0,6,0,6,0,45880.54,0,3189.96,0,0,04,133.64,31,365,365,2469.06,2469.06,1562.89,45880.54,42690.58,163.125,15.136,1,1562.89
00005736,05,1,Q0,3,1,1,5,6,1,D0,0,6,22,0,1,1,0,0,0,34,0,1645,37,30,0,31,6,0,6,0,669.3,0,0,1246.07,0,363.23,116.53,2479.35,12,0,6,0,6,0,6,0,6,0,30177.11,0,2746.69,0,0,05,133.64,31,365,365,1915.37,1915.37,1435.61,30177.11,27430.42,163.125,11.7417318007663,1,1435.61
00005736,06,1,Q0,3,1,1,5,6,1,B0,0,6,31,5,1,1,0,0,0,35,0,1645,37,30,0,31,6,0,6,0,1071.06,0,0,2364.88,0,799.89,195.93,4139.4,12,0,6,0,6,0,6,0,6,0,50642.23,0,3406.37,0,0,05,133.64,31,365,365,3435.94,3435.94,2440.12,50642.23,47235.86,163.125,21.0632337164751,1,2440.12
00005736,07,1,Q0,3,1,1,5,1,1,B0,0,6,11,5,1,1,0,0,0,30,0,1645,37,30,0,31,1,3,6,0,2885.94,0,0,0,0,563.65,192.67,3034.19,12,0,1,243,6,0,6,0,6,0,13040.36,24723.58,3132.62,0,0,05,133.64,31,365,365,2885.94,2885.94,2129.62,37763.94,34631.32,163.125,17.6915862068966,1,2129.62
00005736,12,1,Q0,3,1,1,5,6,1,D0,0,6,16,11,1,1,0,0,0,34,0,1645,37,30,0,31,1,31,6,0,2007.07,0,0,0,0,311.3,138.56,2181.98,12,0,1,205,6,0,6,0,6,0,11083.97,15533.49,2532.64,0,0,06,133.64,31,365,365,2007.07,2007.07,1557.21,26617.46,24084.82,163.125,12.303877394636,1,1557.21
00005736,15,1,Q0,3,1,1,5,6,1,B0,0,6,16,9,1,1,0,0,0,33,0,1645,37,30,0,31,6,0,6,0,1071.06,0,0,1763.45,0,736.11,176.78,3761.4,12,0,1,115,6,0,6,0,6,0,30426.02,14068.25,3235.04,0,0,05,133.64,31,365,365,2834.51,2834.51,1921.62,44494.27,41259.23,163.125,17.37630651341,1,1921.62
00005736,17,1,Q0,3,1,1,5,1,1,B0,0,6,27,5,1,1,0,0,0,34,0,1645,37,30,0,31,6,0,6,0,1071.06,0,0,2271.05,0,1035.13,194.55,4139.4,12,0,6,0,6,0,6,0,6,0,49672.8,0,4752.57,0,0,06,133.64,31,365,365,3342.11,3342.11,2112.43,49672.8,44920.23,163.125,20.488030651341,1,2112.43
00005736,18,1,Q0,3,1,1,5,6,1,C0,0,6,11,6,1,1,0,0,0,30,0,1645,37,30,0,31,1,31,6,0,2956.7,0,0,0,0,530.6,199.38,3139.87,12,0,1,216,6,0,6,0,6,0,17281.62,21180.41,2981.6,0,0,04,133.64,31,365,365,2956.7,2956.7,2226.72,38462.03,35480.43,163.125,18.1253639846743,1,2226.72
00005736,22,1,Q0,3,1,1,5,6,1,B0,0,6,16,9,1,1,0,0,0,33,0,1645,37,30,0,31,6,0,6,0,1071.06,0,0,1733.04,193.53,634.01,181.2,3855.22,12,0,6,0,6,0,6,0,6,0,48272.7,0,3247.29,0,0,06,133.64,31,365,365,2804.1,2804.1,1988.89,48272.7,45025.41,163.125,17.1898850574713,1,1988.89
00005736,23,1,Q0,3,1,1,5,6,1,B0,0,6,30,11,1,1,0,0,0,33,0,1645,37,30,0,31,6,0,6,0,1071.06,0,0,2597.89,907.32,1072.46,194.55,4139.4,12,0,1,10,6,0,6,0,6,0,53366.92,1024.35,3349.26,0,0,05,133.64,31,365,365,3668.95,3668.95,2401.94,54391.27,51042.01,163.125,22.4916475095785,1,2401.94
00006124,03,1,Q0,1,2,1,1,1,1,C0,0,6,0,4,1,2,0,0,0,31,0,1750,38,30,0,31,6,0,6,0,1908,0,0,0,0,267.12,122.12,1908,6,0,6,0,6,0,6,0,6,0,11676.96,0,1668.12,0,0,03,37.14,31,182.52,182.52,1908,1908,1518.76,23351.3609467456,20015.486522025,167.475,11.3927451858486,0,1518.76
00006124,04,1,Q0,1,2,1,1,6,1,C0,0,6,15,1,1,1,0,0,31,0,0,1750,38,30,0,31,6,0,6,0,1917.74,0,0,80.39,0,270.55,126.88,1998.13,12,0,6,0,6,0,6,0,6,0,24372.45,0,3438.55,0,0,04,37.14,31,365,365,1998.13,1998.13,1600.7,24372.45,20933.9,167.475,11.9309150619495,0,1600.7
00006151,02,1,Q0,3,2,2,1,6,1,D0,0,6,0,1,2,1,3,12,0,9,1,191,12,45,0,31,6,0,6,0,404.32,0,0,12.01,0,8.33,26.44,416.33,3,12,6,0,6,0,6,0,6,0,1415.53,0,202.23,0,0,02,55.99,31,103.26,103.26,416.33,416.33,381.56,5003.56817741623,4288.73232616696,55.4625,7.50651340996169,0,381.56
00006151,05,1,Q0,3,2,2,1,6,1,D0,0,6,2,9,2,1,6,16,0,29,3,941,34,30,0,31,6,0,6,0,1095.68,0,0,32.55,0,22.56,71.65,1128.23,6,16,1,3,6,0,6,0,6,0,6833.93,29.3,975.58,0,0,02,55.99,31,198.52,198.52,1128.23,1128.23,1034.02,12618.7736751965,10825.0667439049,150.075,7.51777444611028,0,1034.02
00006151,06,1,Q0,3,2,2,1,6,1,D0,0,6,1,1,2,1,6,12,0,29,2,438,15,0,0,31,6,0,6,0,460.09,0,0,13.7,0,9.48,31.05,448.96,6,12,6,0,6,0,6,0,6,0,3350.22,0,458.09,0,0,03,55.99,31,194.52,194.52,473.79,473.79,433.26,6286.39882788402,5426.83245938721,65.25,7.26114942528736,0,433.26
00006151,09,1,Q0,3,2,2,1,6,1,D0,0,6,0,1,2,1,3,25,0,9,2,175,10,48,0,31,6,0,6,0,343.24,0,0,10.2,0,7.07,22.44,353.44,3,25,6,0,6,0,6,0,6,0,1349.69,0,191.62,0,0,02,55.99,31,116.26,116.26,353.44,353.44,323.93,4237.37183898159,3635.77799759161,46.98,7.52320136228182,0,323.93
00006151,14,1,Q0,3,2,2,1,6,1,D0,0,6,4,1,2,1,9,16,0,29,3,964,22,54,0,31,6,0,6,0,726.79,0,0,21.59,0,14.97,47.52,748.38,9,16,1,7,6,0,6,0,6,0,6772.37,142.88,966.49,0,0,02,55.99,31,289.78,289.78,748.38,748.38,685.89,8710.28452619228,7492.91669542412,99.615,7.5127239873513,0,685.89
00006151,15,1,Q0,3,2,2,1,6,1,D0,0,6,7,1,2,1,9,16,0,29,3,569,12,30,0,31,6,0,6,0,396.99,0,0,11.79,0,0,25.96,407.78,9,16,6,0,1,6,6,0,6,0,4036.15,0,573.17,0,0,04,55.99,31,289.78,283.78,408.78,408.78,382.82,5191.3269081683,4454.11128338854,54.375,7.51779310344828,0,382.82
00006151,16,1,Q0,3,2,2,1,1,1,D0,0,6,0,4,2,1,0,0,0,17,0,92,2,0,0,31,6,0,6,0,50.29,0,0,13.41,0,1.27,4.04,63.7,6,18,6,0,6,0,6,0,6,0,413.88,0,54.28,0,0,02,4.87,31,200.52,200.52,63.7,63.7,58.39,753.37223219629,654.568122880511,8.7,7.32183908045977,0,58.39
00006222,02,1,Q0,1,2,1,2,1,1,B0,0,6,4,3,1,1,0,0,30,0,0,1741,40,0,0,31,6,0,6,0,1404.8,0,0,310.89,0,206.74,108.95,1715.69,12,0,6,0,6,0,6,0,6,0,19382.58,0,0,0,0,02,37.03,31,365,365,1715.69,1715.69,1400,19382.58,19382.58,174,9.86028735632184,0,1400
00006222,03,1,Q0,1,2,1,2,1,1,B0,0,6,0,11,2,1,0,0,30,0,0,1306,30,0,0,31,6,0,6,0,1047.16,0,0,22.16,0,0,67.9,1069.32,11,0,6,0,6,0,6,0,6,0,11266.09,0,0,0,0,02,37.03,31,334.62,334.62,1069.32,1069.32,1001.42,12288.9332675871,12288.9332675871,130.5,8.19402298850575,0,1001.42
00006222,05,1,Q0,1,2,1,2,6,1,B0,0,6,2,8,1,1,0,0,30,0,0,1741,40,0,0,31,6,0,6,0,1396.21,0,0,129.54,0,152.58,101.76,1525.75,12,0,6,0,6,0,6,0,6,0,18277.96,0,0,0,0,02,37.03,31,365,365,1525.75,1525.75,1271.41,18277.96,18277.96,174,8.76867816091954,0,1271.41
00006433,08,1,Q0,3,2,1,3,6,1,B0,0,6,27,0,1,1,0,0,0,30,0,1512,35,0,0,31,6,0,6,0,2055.14,0,0,756.24,420.81,562.28,203.82,3209.81,12,0,6,0,6,0,6,0,6,0,28784.87,0,3561.01,0,0,05,22.84,31,365,365,2811.38,2811.38,2045.28,28784.87,25223.86,152.25,18.4655500821018,0,2045.28
00006433,10,1,Q0,3,2,1,3,6,1,B0,0,6,32,0,1,1,0,0,0,30,0,1512,35,0,0,31,6,0,6,0,2055.14,0,0,712.11,244.69,546.81,201.41,3171.81,12,0,6,0,6,0,6,0,6,0,40167.64,0,4855.68,0,0,05,22.84,31,365,365,2767.25,2767.25,2019.03,40167.64,35311.96,152.25,18.175697865353,0,2019.03
00006433,16,1,Q0,3,2,1,3,6,1,B0,1,6,33,0,1,1,0,0,0,30,0,1512,35,0,0,31,6,0,6,0,2055.14,0,0,885.54,0,580.2,212.43,3345.35,12,0,6,0,6,0,6,0,6,0,42417.49,0,4855.68,0,0,05,22.84,31,365,365,2940.68,2940.68,2148.05,42417.49,37561.81,152.25,19.3148111658457,0,2148.05
00006433,19,1,Q0,3,2,1,3,6,1,B0,1,6,19,0,1,1,0,0,0,30,0,1512,35,0,0,31,6,0,6,0,2055.14,0,0,1168.91,469.72,587.42,228.45,3597.64,12,0,6,0,6,0,6,0,6,0,40728.41,0,4520.25,0,0,04,22.84,31,365,365,3224.05,3224.05,2408.18,40728.41,36208.16,152.25,21.176026272578,0,2408.18
00006433,20,1,Q0,3,2,1,3,6,1,B0,0,6,32,0,1,1,0,0,0,30,0,1512,35,0,0,31,6,0,6,0,2055.14,0,0,893.61,426.19,570.88,212.94,3353.39,12,0,6,0,6,0,6,0,6,0,39735.06,0,4855.68,0,0,05,22.84,31,365,365,2948.75,2948.75,2164.93,39735.06,34879.38,152.25,19.367816091954,0,2164.93
00006433,21,1,Q0,3,2,1,3,6,1,B0,0,6,13,0,1,1,0,0,0,30,0,1512,35,0,0,31,6,0,6,0,2055.14,0,0,206.53,0,368.43,166.54,2622.68,12,0,6,0,6,0,6,0,6,0,31585.75,0,4371.17,0,0,04,22.84,31,365,365,2261.67,2261.67,1726.7,31585.75,27214.58,152.25,14.8549753694581,0,1726.7
00006433,23,1,Q0,3,2,1,3,6,1,A0,1,6,40,0,1,1,0,0,0,30,0,1512,35,0,0,31,6,0,6,0,3462.7,0,0,1410.83,0,1305.62,262.85,4139.37,12,0,6,0,6,0,6,0,6,0,68264.97,0,7894.42,0,0,06,22.84,31,365,365,4873.53,4873.53,3305.06,68264.97,60370.55,152.25,32.0100492610837,0,3305.06
00006749,07,1,Q0,3,2,1,2,6,1,D0,0,6,6,11,2,1,0,0,0,33,0,1105,25,0,0,31,6,0,6,0,666,732.6,0,129.1,0,0,64.77,1019.9,12,0,6,0,6,0,1,365,6,0,11812.31,0,2197.8,499.8,0,04,38.21,31,365,365,1527.7,795.1,1462.93,12312.11,9614.51,108.75,14.047816091954,0,1462.93
00006749,09,1,Q0,3,2,1,2,6,1,B0,0,6,22,9,1,1,0,0,0,33,0,1768,40,0,0,31,6,0,6,0,1152.32,1555.63,0,1023.37,60.45,608.58,169.33,2666.7,12,0,6,0,6,0,6,0,6,0,32239.62,0,4666.89,499.8,0,05,38.21,31,365,365,3731.32,2175.69,2953.41,32739.42,27572.73,174,21.444367816092,0,2953.41
00006749,10,1,Q0,3,2,1,2,6,1,B0,0,6,6,5,1,1,0,0,0,33,0,1768,40,0,0,31,6,0,6,0,1152.32,1267.55,0,1472.43,139.8,770.94,198.32,3123.09,12,0,6,0,6,0,6,0,6,0,33609.49,0,9162.65,499.8,0,04,38.21,31,365,365,3892.3,2624.75,2923.04,34109.29,24446.84,174,22.3695402298851,0,2923.04
00006749,17,1,Q0,3,2,1,2,6,1,B0,0,6,14,4,1,1,0,0,0,33,0,1768,40,0,0,31,6,0,6,0,1152.32,1382.78,0,623.97,0,465.02,137.39,2163.64,12,0,6,0,6,0,6,0,6,0,25447.23,0,5097.54,499.8,0,03,38.21,31,365,365,3159.07,1776.29,2556.66,25947.03,20349.69,174,18.1555747126437,0,2556.66
00007017,07,1,Q0,3,1,1,5,1,1,B0,0,6,0,10,1,2,0,0,0,25,1,1740,35,0,0,31,6,0,6,0,1086.81,0,0,1134.04,428.2,488.32,181.05,2828.77,10,0,6,0,6,0,6,0,6,0,29331.4,0,2599.62,0,0,05,28.26,31,304.2,304.2,2220.85,2220.85,1551.48,35193.8231426693,32074.6209730441,152.25,14.5868637110016,1,1551.48
00007017,12,1,Q0,3,1,1,5,6,1,B0,0,6,0,8,1,2,0,0,0,30,1,1740,35,0,0,31,6,0,6,0,1086.81,0,0,1508.16,536.57,478.19,180.6,2846,10,25,6,0,6,0,6,0,6,0,29046.15,0,2440.74,0,0,03,28.26,31,329.2,329.2,2594.97,2594.97,1936.18,32204.8746962333,29498.7079283111,152.25,17.0441379310345,1,1936.18
00007017,18,1,Q0,3,1,1,5,6,1,B0,0,6,3,5,1,2,0,0,0,30,1,1740,35,0,0,31,1,3,6,0,2052.63,0,0,0,0,286.84,140.14,2206.89,12,0,1,31,1,34,1,290,6,0,24759.63,0,2422.56,0,0,03,28.26,31,365,331,2052.63,2052.63,1625.65,27302.9152567976,24631.5122356496,152.25,13.4819704433498,1,1625.65
00007017,21,1,Q0,3,1,1,5,6,1,B0,0,6,0,11,1,2,0,0,0,30,1,1740,35,0,0,31,6,0,6,0,1086.81,0,0,971.59,106.91,389.76,154.51,2414.34,12,0,1,4,6,0,6,0,6,0,33530.95,0,2329.77,0,0,02,28.26,31,365,365,2058.4,2058.4,1514.13,33530.95,31201.18,152.25,13.51986863711,1,1514.13
00007017,22,1,Q0,3,1,1,5,6,1,B0,0,6,0,9,1,2,0,0,0,30,1,1740,35,0,0,31,1,8,6,0,1643.45,0,0,0,0,204.46,114.57,1804.33,11,26,1,16,6,0,6,0,6,0,21493.75,0,2008.98,0,0,05,28.26,31,360.62,360.62,1643.45,1643.45,1324.42,21754.8076923077,19721.4271255061,152.25,10.7944170771757,1,1324.42
00007028,01,1,Q0,3,1,1,5,6,1,B0,0,6,38,0,1,1,0,0,22,0,0,1512,35,0,0,31,6,0,6,0,1071.06,0,0,2463.42,0,792.43,190.41,3966.74,12,0,6,0,6,0,6,0,6,0,48285.03,0,5224.36,0,0,06,306.8,31,365,365,3534.48,3534.48,2551.64,48285.03,43060.67,152.25,23.2149753694581,1,2551.64
00007028,04,1,Q0,3,1,1,5,6,1,B0,1,6,30,0,1,1,0,0,22,0,0,1512,35,0,0,31,6,0,6,0,1071.06,0,0,2376.54,0,738.48,189.91,3956.33,12,0,1,93,6,0,6,0,6,0,38629.13,8320.63,5955.93,0,0,05,306.8,31,365,365,3447.6,3447.6,2519.21,46949.76,40993.83,152.25,22.6443349753695,1,2519.21
00007028,05,1,Q0,3,1,1,5,1,1,B0,0,6,31,0,1,1,0,0,22,0,0,1512,35,0,0,31,6,0,6,0,1071.06,0,0,2256.3,147.03,546.2,209.8,3745.78,12,0,1,8,6,0,6,0,6,0,45084.48,669.2,5067.42,0,0,05,306.8,31,365,365,3327.36,3327.36,2571.36,45753.68,40686.26,152.25,21.8545812807882,1,2571.36
00007028,06,1,Q0,3,1,1,5,6,1,B0,0,6,22,0,1,1,0,0,22,0,0,1512,35,0,0,31,6,0,6,0,1071.06,0,0,2425.58,450.18,825.21,167.84,3496.64,12,0,6,0,6,0,6,0,6,0,41481.75,0,4579.85,0,0,04,306.8,31,365,365,3496.64,3496.64,2503.59,41481.75,36901.9,152.25,22.9664367816092,1,2503.59
00007028,08,1,Q0,3,1,1,5,6,1,B0,0,6,29,0,1,1,0,0,22,0,0,1512,35,0,0,31,6,0,6,0,1071.06,0,0,1978.62,262.32,513.26,163.08,3397.35,12,0,1,7,6,0,6,0,6,0,41232.35,510.72,4202.64,0,0,05,306.8,31,365,365,3049.68,3049.68,2373.34,41743.07,37540.43,152.25,20.0307389162562,1,2373.34
00007028,11,1,Q0,3,1,1,5,6,1,B0,0,6,38,0,1,1,0,0,22,0,0,1512,35,0,0,31,6,0,6,0,1071.06,0,0,2342.15,0,733.5,186.06,3876.15,12,0,1,8,6,0,6,0,6,0,44023.64,643.72,5598.94,0,0,06,306.8,31,365,365,3413.21,3413.21,2493.65,44667.36,39068.42,152.25,22.4184564860427,1,2493.65
